"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"opinion-dynamics.nlogo"
"MediaShockANDCorruption"
"07/17/2025 15:39:05:221 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","media-shock?","corruption-active?","opinion-drift?","[step]","avg-trust","avg-surveillance","avg-inclusion","avg-net-density","links-formed-this-tick","links-broken-this-tick","count turtles with [opinion-trust < 0.3]","count turtles with [count link-neighbors = 0]"
"5","true","true","false","48","0","0.47867089336351726","0.4774520061298773","7.568627450980392","0","0","1020","0"
"2","true","true","false","57","0","0.49222991650843045","0.48637936732548925","7.46078431372549","0","0","1020","0"
"3","true","true","false","50","0","0.4683396200731821","0.48533444480243343","7.484313725490196","0","0","1020","0"
"4","true","true","false","58","0","0.49498272075944166","0.512438361864498","7.41764705882353","0","0","1020","0"
"2","true","true","false","58","0","0.49284214792404724","0.4862608340253227","7.46078431372549","0","0","1020","0"
"5","true","true","false","49","0","0.478634151441072","0.47781720031639585","7.568627450980392","0","0","1020","0"
"1","true","true","false","25","3.578415982529901E-4","0.47126084069673374","0.5003777162958482","7.078431372549019","117","23","1020","2"
"4","true","true","false","59","0","0.4950956383206766","0.5123462418991604","7.41764705882353","0","0","1020","0"
"2","true","true","false","59","0","0.49208641141622456","0.48654084940286957","7.46078431372549","0","0","1020","0"
"3","true","true","false","51","0","0.4680952648312054","0.4855309626429006","7.484313725490196","0","0","1020","0"
"5","true","true","false","50","0","0.4795622961605969","0.4775314332300236","7.568627450980392","0","0","1020","0"
"2","true","true","false","60","0","0.4929758853550755","0.48695441806851214","7.46078431372549","0","0","1020","0"
"1","true","true","false","26","3.033924496953128E-4","0.47045016282107766","0.4994187334190644","7.172549019607843","60","12","1020","4"
"4","true","true","false","60","0","0.4959697155187472","0.5124721617103912","7.41764705882353","0","0","1020","0"
"3","true","true","false","52","0","0.4670976993263197","0.48551596256608315","7.484313725490196","0","0","1020","0"
"5","true","true","false","51","0","0.4798301798298824","0.4773338180171228","7.568627450980392","0","0","1020","0"
"3","true","true","false","53","0","0.46662065001640685","0.48654956517693504","7.484313725490196","0","0","1020","0"
"1","true","true","false","27","2.8349125923775445E-4","0.4695569685735204","0.5007288125731136","7.219607843137255","27","3","1020","1"
"3","true","true","false","54","0","0.46475974105247425","0.48547811871272123","7.484313725490196","0","0","1020","0"
"4","true","true","false","61","0","0.4957169081843803","0.5131513164828752","7.41764705882353","0","0","1020","0"
"5","true","true","false","52","0","0.47939714307732617","0.47861359038070245","7.568627450980392","0","0","1020","0"
"2","true","true","false","61","0","0.4922888479994026","0.48779366495867155","7.46078431372549","0","0","1020","0"
"3","true","true","false","55","0","0.4644900624021453","0.48561142295992576","7.484313725490196","0","0","1020","0"
"5","true","true","false","53","0","0.47863701554207216","0.47851407954444986","7.568627450980392","0","0","1020","0"
"4","true","true","false","62","0","0.49497103144659416","0.5125749315168086","7.41764705882353","0","0","1020","0"
"2","true","true","false","62","0","0.49262829857380014","0.48812279583682766","7.46078431372549","0","0","1020","0"
"3","true","true","false","56","0","0.46438384022238044","0.4851995896479733","7.484313725490196","0","0","1020","0"
"1","true","true","false","28","2.6006590821390087E-4","0.46902727469716693","0.5011986581229769","7.233333333333333","15","8","1020","3"
"2","true","true","false","63","0","0.4925167681792676","0.48803382046166627","7.46078431372549","0","0","1020","0"
"4","true","true","false","63","0","0.49531729574117694","0.512665714671467","7.41764705882353","0","0","1020","0"
"5","true","true","false","54","0","0.47939994428505106","0.479025605406975","7.568627450980392","0","0","1020","0"
"3","true","true","false","57","0","0.463131702861235","0.48459313475402394","7.484313725490196","0","0","1020","0"
"2","true","true","false","64","0","0.4934850702091777","0.4878582994216174","7.46078431372549","0","0","1020","0"
"1","true","true","false","29","3.104386082306577E-4","0.469787441990632","0.5005922511327294","7.233333333333333","15","15","1020","2"
"4","true","true","false","64","0","0.49492214507022864","0.511794271064083","7.41764705882353","0","0","1020","0"
"5","true","true","false","55","0","0.47866500243571297","0.47995374627287096","7.568627450980392","0","0","1020","0"
"2","true","true","false","65","0","0.49375575333244737","0.48650919116518443","7.46078431372549","0","0","1020","0"
"3","true","true","false","58","0","0.462905242301665","0.4838438501774218","7.484313725490196","0","0","1020","0"
"4","true","true","false","65","0","0.4952620024703883","0.5119514107077575","7.41764705882353","0","0","1020","0"
"1","true","true","false","30","3.1835736272924385E-4","0.47024947848066784","0.5003544092786824","7.2254901960784315","12","16","1020","2"
"2","true","true","false","66","0","0.49377804329625014","0.48576361075518937","7.46078431372549","0","0","1020","0"
"5","true","true","false","56","0","0.4772632979120113","0.48015432176509004","7.568627450980392","0","0","1020","0"
"3","true","true","false","59","0","0.4619969688693671","0.4830194266224612","7.484313725490196","0","0","1020","0"
"4","true","true","false","66","0","0.4953405549368895","0.5110857278603977","7.41764705882353","0","0","1020","0"
"2","true","true","false","67","0","0.4933477997920054","0.4858850074246256","7.46078431372549","0","0","1020","0"
"3","true","true","false","60","0","0.46257486528804825","0.4836200620499164","7.484313725490196","0","0","1020","0"
"5","true","true","false","57","0","0.4767088088559349","0.4799365367975712","7.568627450980392","0","0","1020","0"
"4","true","true","false","67","0","0.49501656848754183","0.5107374302137495","7.41764705882353","0","0","1020","0"
"1","true","true","false","31","0","0.47064165086480014","0.5013825728884755","7.249019607843137","12","0","1020","0"
"2","true","true","false","68","0","0.49325505834040073","0.4865226593218386","7.46078431372549","0","0","1020","0"
"4","true","true","false","68","0","0.49568697370654624","0.5108170494914664","7.41764705882353","0","0","1020","0"
"3","true","true","false","61","0","0.46249589279087566","0.48445863716806065","7.484313725490196","0","0","1020","0"
"5","true","true","false","58","0","0.4768394065807247","0.4796251962861167","7.568627450980392","0","0","1020","0"
"2","true","true","false","69","0","0.4927328208549276","0.485896011789238","7.46078431372549","0","0","1020","0"
"1","true","true","false","32","0","0.47090499545058534","0.5010830609821093","7.270588235294118","11","0","1020","0"
"3","true","true","false","62","0","0.4618605559781893","0.48410533781805776","7.484313725490196","0","0","1020","0"
"4","true","true","false","69","0","0.4957564108112935","0.5106870187686824","7.41764705882353","0","0","1020","0"
"5","true","true","false","59","0","0.4764610436737047","0.4783636046084295","7.568627450980392","0","0","1020","0"
"2","true","true","false","70","0","0.49208355656232156","0.4854189386145393","7.46078431372549","0","0","1020","0"
"3","true","true","false","63","0","0.46162033968362176","0.48376282803501996","7.484313725490196","0","0","1020","0"
"4","true","true","false","70","0","0.495466181340437","0.5108819395090808","7.41764705882353","0","0","1020","0"
"1","true","true","false","33","0","0.4711573260150442","0.5002237892717513","7.290196078431372","10","0","1020","0"
"3","true","true","false","64","0","0.4605100391003538","0.4838043008626133","7.484313725490196","0","0","1020","0"
"5","true","true","false","60","0","0.47656952517603696","0.47725846840129604","7.568627450980392","0","0","1020","0"
"4","true","true","false","71","0","0.4957434421517431","0.5106097440826015","7.41764705882353","0","0","1020","0"
"2","true","true","false","71","0","0.4915797618016753","0.48487142587513715","7.46078431372549","0","0","1020","0"
"4","true","true","false","72","0","0.4959682382091485","0.5108363684736117","7.41764705882353","0","0","1020","0"
"2","true","true","false","72","0","0.49233440611455187","0.4845997654029185","7.46078431372549","0","0","1020","0"
"1","true","true","false","34","0","0.47422203133967467","0.49992715170428376","7.305882352941176","8","0","1020","0"
"2","true","true","false","73","0","0.49183657480453263","0.4843949731599082","7.46078431372549","0","0","1020","0"
"4","true","true","false","73","0","0.4952492713473543","0.5104379602897761","7.41764705882353","0","0","1020","0"
"3","true","true","false","65","0","0.46059763711350693","0.48368206214181053","7.484313725490196","0","0","1020","0"
"5","true","true","false","61","0","0.4769798794731069","0.47781363019222783","7.568627450980392","0","0","1020","0"
"2","true","true","false","74","0","0.49158531204291583","0.4844016736576526","7.46078431372549","0","0","1020","0"
"1","true","true","false","35","0","0.47327824633454424","0.49873516450775457","7.319607843137255","7","0","1020","0"
"4","true","true","false","74","0","0.49558792102985727","0.5105919552113419","7.41764705882353","0","0","1020","0"
"3","true","true","false","66","0","0.4595048168502467","0.4836932121600573","7.484313725490196","0","0","1020","0"
"5","true","true","false","62","0","0.4770258368534091","0.4773713420784585","7.568627450980392","0","0","1020","0"
"2","true","true","false","75","0","0.49184392152012946","0.48404178648874496","7.46078431372549","0","0","1020","0"
"4","true","true","false","75","0","0.4958737755445885","0.5103766857153111","7.41764705882353","0","0","1020","0"
"3","true","true","false","67","0","0.459652864257391","0.48376479355846197","7.484313725490196","0","0","1020","0"
"1","true","true","false","36","0","0.47231504222963877","0.49869991737819636","7.333333333333333","7","0","1020","0"
"5","true","true","false","63","0","0.47613664581244214","0.4766635113765593","7.568627450980392","0","0","1020","0"
"2","true","true","false","76","0","0.4912701217755109","0.48501364706579664","7.46078431372549","0","0","1020","0"
"4","true","true","false","76","0","0.4964490944124502","0.5106630447364275","7.41764705882353","0","0","1020","0"
"3","true","true","false","68","0","0.4599479924060345","0.4834065609920595","7.484313725490196","0","0","1020","0"
"2","true","true","false","77","0","0.4911766323866667","0.4853230974633461","7.46078431372549","0","0","1020","0"
"4","true","true","false","77","0","0.4962852752058847","0.510519812072131","7.41764705882353","0","0","1020","0"
"5","true","true","false","64","0","0.4755590727455368","0.47621140195966233","7.568627450980392","0","0","1020","0"
"3","true","true","false","69","0","0.4599168930301407","0.4829032486704688","7.484313725490196","0","0","1020","0"
"2","true","true","false","78","0","0.49127817775647664","0.484935417503326","7.46078431372549","0","0","1020","0"
"4","true","true","false","78","0","0.4961896619700416","0.510374225716532","7.41764705882353","0","0","1020","0"
"5","true","true","false","65","0","0.4750383688720553","0.47664359043194093","7.568627450980392","0","0","1020","0"
"3","true","true","false","70","0","0.46007560129722486","0.4827975354381668","7.484313725490196","0","0","1020","0"
"1","true","true","false","37","0","0.4708029414784609","0.49665672805705946","7.341176470588235","4","0","1020","0"
"2","true","true","false","79","0","0.49114939250277445","0.48469718679882856","7.46078431372549","0","0","1020","0"
"4","true","true","false","79","0","0.49666830780187066","0.5103007751395802","7.41764705882353","0","0","1020","0"
"3","true","true","false","71","0","0.46123800378499685","0.48303131646409964","7.484313725490196","0","0","1020","0"
"5","true","true","false","66","0","0.4755157755524813","0.4774652532352774","7.568627450980392","0","0","1020","0"
"2","true","true","false","80","0","0.491482261928723","0.4854921371216037","7.46078431372549","0","0","1020","0"
"4","true","true","false","80","0","0.4966631484308319","0.5102009789997878","7.41764705882353","0","0","1020","0"
"5","true","true","false","67","0","0.4752402207977672","0.47752064420519935","7.568627450980392","0","0","1020","0"
"1","true","true","false","38","0","0.47112557998996885","0.4965954057338159","7.3431372549019605","1","0","1020","0"
"3","true","true","false","72","0","0.4606827177698115","0.4830348294888748","7.484313725490196","0","0","1020","0"
"3","true","true","false","73","0","0.4602355554267152","0.4829659184927662","7.484313725490196","0","0","1020","0"
"5","true","true","false","68","0","0.4753721734841","0.47777142873242967","7.568627450980392","0","0","1020","0"
"2","true","true","false","81","0","0.49142252575491","0.48522038495837194","7.46078431372549","0","0","1020","0"
"1","true","true","false","39","0","0.47188398195108905","0.4961208724684606","7.3431372549019605","0","0","1020","0"
"5","true","true","false","69","0","0.47565287242858484","0.47767320750956066","7.568627450980392","0","0","1020","0"
"3","true","true","false","74","0","0.4596362660570351","0.4830795929435004","7.484313725490196","0","0","1020","0"
"4","true","true","false","81","0","0.49687965517465166","0.5100847462335345","7.41764705882353","0","0","1020","0"
"2","true","true","false","82","0","0.4920119029194704","0.4848893444631054","7.46078431372549","0","0","1020","0"
"2","true","true","false","83","0","0.4919893911383509","0.48479050708947724","7.46078431372549","0","0","1020","0"
"1","true","true","false","40","0","0.4697597551662832","0.4952921676183686","7.3431372549019605","0","0","1020","0"
