"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"collective-action-imitation.nlogo"
"General Analysis CA Baseline"
"07/17/2025 13:59:54:765 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","initial-resisted","corruption?","coercion-level","initial-enrolled","corruption-penalty","media-shock-freq","trust-erosion","force-enrollment?","appeals-process?","media-shock?","[step]","total-enrolled","total-resisted","total-undecided","enrolled-urban","enrolled-rural","resisted-urban","resisted-rural","avg-trust","avg-digital-literacy","avg-rural-literacy"
"3","100","true","0","300","1","91","51","true","true","true","216","300","342","358","161","139","74","268","0.33193575493876565","0.3156862745098039","0.10759493670886076"
"5","100","true","0","300","1","91","51","true","true","true","219","300","338","362","156","144","73","265","0.32815627049457785","0.3215686274509804","0.11041666666666666"
"2","100","true","0","300","1","91","51","true","true","true","178","300","351","349","150","150","62","289","0.3692719342465386","0.2950980392156863","0.09514563106796116"
"4","100","true","0","300","1","91","51","true","true","true","239","300","367","333","168","132","64","303","0.3166723317223023","0.31176470588235294","0.11242603550295859"
"3","100","true","0","300","1","91","51","true","true","true","217","300","342","358","161","139","74","268","0.33193575493876587","0.3156862745098039","0.10759493670886076"
"5","100","true","0","300","1","91","51","true","true","true","220","300","338","362","156","144","73","265","0.3281562704945779","0.3215686274509804","0.11041666666666666"
"4","100","true","0","300","1","91","51","true","true","true","240","300","367","333","168","132","64","303","0.3166723317223021","0.31176470588235294","0.11242603550295859"
"2","100","true","0","300","1","91","51","true","true","true","179","300","351","349","150","150","62","289","0.36927193424653876","0.2950980392156863","0.09514563106796116"
"3","100","true","0","300","1","91","51","true","true","true","218","300","342","358","161","139","74","268","0.3319357549387655","0.3156862745098039","0.10759493670886076"
"5","100","true","0","300","1","91","51","true","true","true","221","300","338","362","156","144","73","265","0.32815627049457824","0.3215686274509804","0.11041666666666666"
"2","100","true","0","300","1","91","51","true","true","true","180","300","351","349","150","150","62","289","0.36927193424653876","0.2950980392156863","0.09514563106796116"
"4","100","true","0","300","1","91","51","true","true","true","241","300","367","333","168","132","64","303","0.3166723317223023","0.31176470588235294","0.11242603550295859"
"1","100","true","0","300","1","91","51","true","true","true","69","300","344","356","145","155","69","275","0.44551917000748537","0.30490196078431375","0.108"
"3","100","true","0","300","1","91","51","true","true","true","219","300","342","358","161","139","74","268","0.3319357549387659","0.3156862745098039","0.10759493670886076"
"5","100","true","0","300","1","91","51","true","true","true","222","300","338","362","156","144","73","265","0.328156270494578","0.3215686274509804","0.11041666666666666"
"2","100","true","0","300","1","91","51","true","true","true","181","300","351","349","150","150","62","289","0.36927193424653837","0.2950980392156863","0.09514563106796116"
"4","100","true","0","300","1","91","51","true","true","true","242","300","367","333","168","132","64","303","0.3166723317223026","0.31176470588235294","0.11242603550295859"
"5","100","true","0","300","1","91","51","true","true","true","223","300","338","362","156","144","73","265","0.3281562704945781","0.3215686274509804","0.11041666666666666"
"3","100","true","0","300","1","91","51","true","true","true","220","300","342","358","161","139","74","268","0.3319357549387658","0.3156862745098039","0.10759493670886076"
"4","100","true","0","300","1","91","51","true","true","true","243","300","367","333","168","132","64","303","0.3166723317223027","0.31176470588235294","0.11242603550295859"
"2","100","true","0","300","1","91","51","true","true","true","182","300","351","349","150","150","62","289","0.3692719342465389","0.2950980392156863","0.09514563106796116"
"1","100","true","0","300","1","91","51","true","true","true","70","300","344","356","145","155","69","275","0.4455191700074857","0.30490196078431375","0.108"
"2","100","true","0","300","1","91","51","true","true","true","183","300","351","349","150","150","62","289","0.3169189930700677","0.2950980392156863","0.09514563106796116"
"4","100","true","0","300","1","91","51","true","true","true","244","300","367","333","168","132","64","303","0.3166723317223022","0.31176470588235294","0.11242603550295859"
"3","100","true","0","300","1","91","51","true","true","true","221","300","342","358","161","139","74","268","0.3319357549387659","0.3156862745098039","0.10759493670886076"
"5","100","true","0","300","1","91","51","true","true","true","224","300","338","362","156","144","73","265","0.32815627049457824","0.3215686274509804","0.11041666666666666"
"4","100","true","0","300","1","91","51","true","true","true","245","300","367","333","168","132","64","303","0.31667233172230225","0.31176470588235294","0.11242603550295859"
"1","100","true","0","300","1","91","51","true","true","true","71","300","344","356","145","155","69","275","0.4455191700074861","0.30490196078431375","0.108"
"5","100","true","0","300","1","91","51","true","true","true","225","300","338","362","156","144","73","265","0.32815627049457824","0.3215686274509804","0.11041666666666666"
"3","100","true","0","300","1","91","51","true","true","true","222","300","342","358","161","139","74","268","0.3319357549387656","0.3156862745098039","0.10759493670886076"
"2","100","true","0","300","1","91","51","true","true","true","184","300","351","349","150","150","62","289","0.31691899307006793","0.2950980392156863","0.09514563106796116"
"4","100","true","0","300","1","91","51","true","true","true","246","300","367","333","168","132","64","303","0.3166723317223023","0.31176470588235294","0.11242603550295859"
"5","100","true","0","300","1","91","51","true","true","true","226","300","338","362","156","144","73","265","0.32815627049457796","0.3215686274509804","0.11041666666666666"
"3","100","true","0","300","1","91","51","true","true","true","223","300","342","358","161","139","74","268","0.3319357549387655","0.3156862745098039","0.10759493670886076"
"2","100","true","0","300","1","91","51","true","true","true","185","300","351","349","150","150","62","289","0.3169189930700677","0.2950980392156863","0.09514563106796116"
"1","100","true","0","300","1","91","51","true","true","true","72","300","344","356","145","155","69","275","0.4455191700074856","0.30490196078431375","0.108"
"4","100","true","0","300","1","91","51","true","true","true","247","300","367","333","168","132","64","303","0.3166723317223024","0.31176470588235294","0.11242603550295859"
"5","100","true","0","300","1","91","51","true","true","true","227","300","338","362","156","144","73","265","0.3281562704945783","0.3215686274509804","0.11041666666666666"
"3","100","true","0","300","1","91","51","true","true","true","224","300","342","358","161","139","74","268","0.33193575493876565","0.3156862745098039","0.10759493670886076"
"2","100","true","0","300","1","91","51","true","true","true","186","300","351","349","150","150","62","289","0.31691899307006777","0.2950980392156863","0.09514563106796116"
"1","100","true","0","300","1","91","51","true","true","true","73","300","344","356","145","155","69","275","0.44551917000748575","0.30490196078431375","0.108"
"4","100","true","0","300","1","91","51","true","true","true","248","300","367","333","168","132","64","303","0.31667233172230264","0.31176470588235294","0.11242603550295859"
"3","100","true","0","300","1","91","51","true","true","true","225","300","342","358","161","139","74","268","0.3319357549387661","0.3156862745098039","0.10759493670886076"
"5","100","true","0","300","1","91","51","true","true","true","228","300","338","362","156","144","73","265","0.328156270494578","0.3215686274509804","0.11041666666666666"
"2","100","true","0","300","1","91","51","true","true","true","187","300","351","349","150","150","62","289","0.3169189930700679","0.2950980392156863","0.09514563106796116"
"4","100","true","0","300","1","91","51","true","true","true","249","300","367","333","168","132","64","303","0.31667233172230247","0.31176470588235294","0.11242603550295859"
"1","100","true","0","300","1","91","51","true","true","true","74","300","344","356","145","155","69","275","0.4455191700074858","0.30490196078431375","0.108"
"2","100","true","0","300","1","91","51","true","true","true","188","300","351","349","150","150","62","289","0.31691899307006804","0.2950980392156863","0.09514563106796116"
"3","100","true","0","300","1","91","51","true","true","true","226","300","342","358","161","139","74","268","0.3319357549387658","0.3156862745098039","0.10759493670886076"
"5","100","true","0","300","1","91","51","true","true","true","229","300","338","362","156","144","73","265","0.3281562704945783","0.3215686274509804","0.11041666666666666"
"4","100","true","0","300","1","91","51","true","true","true","250","300","367","333","168","132","64","303","0.31667233172230214","0.31176470588235294","0.11242603550295859"
"3","100","true","0","300","1","91","51","true","true","true","227","300","342","358","161","139","74","268","0.331935754938766","0.3156862745098039","0.10759493670886076"
"5","100","true","0","300","1","91","51","true","true","true","230","300","338","362","156","144","73","265","0.32815627049457835","0.3215686274509804","0.11041666666666666"
"2","100","true","0","300","1","91","51","true","true","true","189","300","351","349","150","150","62","289","0.3169189930700681","0.2950980392156863","0.09514563106796116"
"1","100","true","0","300","1","91","51","true","true","true","75","300","344","356","145","155","69","275","0.44551917000748575","0.30490196078431375","0.108"
